1pugC00,3.30.1310.10
1cc1S01,3.40.50.700
3lsnA00,1.10.600.10
2xgtA02,3.30.930.10
1mswD03,3.30.70.370
1wkpA00,3.90.280.10
3a0uA00,3.40.50.2300
3phuA01,3.90.70.80
3tmtC00,2.40.155.10
1ctnA02,3.20.20.80
3aqaC00,1.20.920.10
1so4B00,3.20.20.70
1xc4A00,3.20.20.70
3uhcA00,1.10.490.10
5d1qE00,2.60.40.1850
1o17D02,3.40.1030.10
3tbiB01,2.40.50.150
3u8cD00,2.40.155.10
5cf4B02,1.10.510.10
5lxuA00,1.10.10.60
4o8kB02,3.30.420.40
2xuvC00,1.10.890.10
2ktrA00,3.10.20.90
3ch3X00,3.90.70.10
1g62A00,3.75.10.10
3kbxC00,2.40.50.40
4n75B00,2.40.160.50
2imuA00,6.10.250.1030
5b7eA03,2.60.40.420
5mlaB00,1.25.40.20
4didA00,3.40.50.300
3gjfK02,2.60.40.10
1jb2A00,3.10.450.50
4lnvA02,2.60.40.1930
5acbC02,1.10.510.10
1j4sA00,2.100.10.30
1dn0A01,2.60.40.10
2eyqA05,2.40.10.170
2j6hA01,3.60.20.10
3dxlA02,1.10.238.20
2wuqB00,3.40.710.10
4r16B01,3.40.50.720
4pwuA00,3.30.70.260
1eerC01,2.60.40.10
2gw4D00,2.40.155.10
3q6nC03,1.20.120.790
4gzjA00,3.20.20.80
1nbyC00,1.10.530.10
1jswB03,1.10.40.30
1rdrA03,1.20.960.20
3r6eA00,3.90.80.10
3mdzA00,3.10.200.10
3twrC00,1.25.40.20
2j0aA00,3.90.550.50
2nvuB04,1.10.10.520
3wcaA00,1.10.600.10
2h2tB01,3.10.100.10
3h5tA01,1.10.260.40
4agsA03,3.40.30.10
4rft000,2.60.120.20
2r2oA00,3.10.20.90
3etcA01,3.40.50.12780
3hkrA02,1.20.1050.10
3mjfA04,3.90.600.10
1udxA03,3.30.300.350
4lhkA00,2.60.120.1560
5gmzA00,1.10.4090.10
1iurA01,1.10.287.110
2dg2A00,3.40.50.10260
4b9jA00,2.60.40.3480
3a6hB00,3.40.50.10310
3h5eA00,3.20.19.10
5abxA00,3.30.760.10
5swzD01,2.60.40.10
4fk1C01,3.50.50.60
6e5uU00,3.30.420.330
1dqvA01,2.60.40.150
3ggnB00,3.30.530.20
1zvwB02,3.40.1030.10
3t9yA00,3.40.630.30
5xqxA02,1.10.510.10
3u5cd00,4.10.830.10
4w9jJ00,3.10.20.90
5xn8A01,3.40.50.1970
4cvwC00,1.10.110.10
3d85A01,2.60.40.10
4dm9A00,3.40.532.10
3rtkA02,3.30.260.10
2j5zA02,4.10.530.10
4mjiD01,2.60.40.10
3a8lA00,3.90.330.10
3j81k01,3.40.50.300
3jr1A02,3.90.1200.10
1fw8A02,3.40.50.1260
4u2vA01,2.40.155.10
3uakB02,3.40.640.10
1g61A00,3.75.10.10
3tosC00,3.40.50.150
2r6fB04,1.10.8.280
4emhP00,2.30.30.100
4gieA00,3.20.20.100
2zyhA01,3.40.50.1820
2xzmC02,3.30.1140.32
3osrB03,2.40.155.10
3fxgB01,3.30.390.10
1c66A00,1.10.530.40
3d68A01,3.30.70.340
2ichB02,2.40.370.10
4ep8C02,3.20.20.140
3t4rA00,1.20.120.1590
3uzqA02,2.60.40.10
5jhmA02,3.30.67.10
4fixA01,3.90.550.60
3vz2A02,3.40.309.10
3e0zA00,1.20.58.1400
5e0nX00,3.90.226.10
4f3lB02,3.30.450.20
4aibA02,3.20.20.10
1a8lA02,3.40.30.10
1x3zA01,6.10.250.270
2iieA01,4.10.520.10
2baqA01,3.30.200.20
4fsxB01,2.30.30.490
5la9B00,2.60.120.620
5n99B00,2.40.128.30
3loyC03,2.70.98.20
2p0nB00,1.20.120.520
6dauE00,3.40.630.30
2o5cB02,1.10.460.10
3cddB01,2.30.300.10
5flmD00,1.20.1250.40
3imaC00,3.90.70.10
2xu6B00,1.20.5.170
6ai3A01,3.40.30.60
2lw9A00,1.20.5.170
3hbqA01,3.90.420.10
3h7vA01,3.30.390.10
3juwA00,3.40.630.30
3r67B00,2.115.10.20
4dbcA01,3.90.1150.10
4kafB00,3.40.50.1820
2l29A00,2.70.130.10
2mr5A00,3.40.50.11230
5ilgB00,3.40.50.720
4z8fH01,2.60.40.10
2pi3O01,2.40.128.160
1loxA01,1.20.245.10
6c61A01,2.60.40.10
4cm4A00,3.40.50.720
3n8eA00,2.60.34.10
1jrrA01,2.30.39.10
3pasB00,1.10.357.10
3fbvA02,1.10.510.10
3dwbA02,1.10.1380.10
2qimA00,3.30.530.20
4f92B12,2.60.40.150
5t6jB00,3.30.457.50
5o74H00,3.40.50.300
1ileA03,1.10.730.10
3a3dA01,3.40.710.10
3e60A01,3.40.47.10
5uptA02,3.30.300.30
2ra1A03,1.20.58.770
2xszD01,3.40.50.300
4fqxC02,2.60.40.10
4r6uA02,2.60.40.10
4c6tC00,3.40.50.10140
3cf6E01,1.10.8.1240
3dr7B01,3.40.640.10
4w4tA00,3.40.50.720
5djaB02,2.60.40.10
3leqA00,3.30.450.30
4gafB02,2.60.40.10
5f5nA00,3.40.50.720
6ap5A00,3.40.30.10
5vtoA00,3.40.50.450
4b9qB02,3.30.420.40
3oq3A00,1.20.1250.10
1jnlH01,2.60.40.10
5ocoC00,3.40.50.300
3kshA00,3.30.450.40
4ussA01,3.40.30.10
4mq2C02,1.10.510.10
2o62A02,2.40.128.20
4e1pA00,3.30.60.230
2b1xA01,3.90.380.10
2ekxA01,3.30.505.10
2celA00,2.70.100.10
6f1fE00,4.10.410.10
4k3bA05,3.10.20.310
1idn200,3.40.50.410
3ungC04,1.20.120.1260
3gzmB00,1.10.1200.10
2qa7A00,1.20.5.1700
5x00A00,3.30.70.141
1v7wA03,1.50.10.10
3ollB00,1.10.565.10
1zpvA00,3.30.70.260
2bryA01,3.50.50.60
2psmC01,2.20.28.230
4l18E01,2.60.40.720
4lf2B02,3.20.20.110
1xsdA02,1.10.4040.10
2av9B00,3.10.129.10
2fuwE00,3.40.980.10
3c9aA02,2.20.20.150
4zwoA02,3.90.230.10
5c40B00,3.40.1190.20
3sszA01,3.30.390.10
5xbpA02,2.102.10.10
2g6vA01,3.40.140.10
6i2mB01,1.20.1310.10
2iffY00,1.10.530.10
2qr4B03,1.10.1370.20
1cfyA00,3.40.20.10
4yywA00,3.90.70.10
3ttwD03,3.40.50.880
3c5yG00,3.40.1400.10
4zroA03,1.10.1840.10
2gnbB00,2.60.120.200
4gqzB00,2.60.40.3700
2bykA00,1.10.20.10
2ww2A02,3.30.2080.10
5xohA01,1.10.10.10
2ybyA01,2.10.70.10
3owaC03,1.20.140.10
2c4pA00,3.10.110.10
6gfvA00,3.20.20.300
2v6vB00,3.30.1520.10
3sg5A02,1.10.238.10
1t2xA02,2.130.10.80
1mtrB00,2.40.70.10
3hhlB00,3.30.70.100
3eeqA02,3.40.1390.40
5b0yE00,1.10.20.10
4rt0B00,2.40.10.220
2ynaA02,2.40.10.10
1r8eA02,1.10.1660.10
2xilA02,1.10.420.10
3bxaA00,2.40.155.10
2wl4A01,3.40.47.10
4c2jD01,3.40.47.10
5xruA00,3.40.50.300
2gjxA02,3.20.20.80
1sy1A00,2.40.128.20
2q2bA00,3.10.129.10
3qdtB00,2.60.270.20
3qufA02,3.40.190.10
3uw4A00,1.10.1170.10
122lA00,1.10.530.40
3pbpE00,3.30.1610.10
3wa8B00,1.10.520.40
5m36A00,1.20.190.20
2yk3C00,1.10.760.10
2ocaA03,3.40.50.300
6gueA02,1.10.510.10
1qh6B00,2.60.120.180
5x2bJ00,3.40.50.300
2hxvA01,3.40.140.10
4drbB00,1.10.20.10
1d6qA00,1.10.530.10
1furB03,1.10.40.30
4bxqA00,2.60.450.20
1d9cA00,1.20.1250.10
2x7vA00,3.20.20.150
2hxrA00,3.40.190.290
3ghgB02,3.90.215.10
25c8L01,2.60.40.10
1kaeA03,1.20.5.1300
2r41B00,3.10.450.150
3eebA00,3.40.50.11050
4cxfA02,1.10.10.10
1h99A01,1.10.1790.10
2rprA00,2.20.25.240
5muhA01,2.60.40.10
4fxtD01,2.60.40.1120
3v62A00,3.10.20.90
1iejA02,3.40.190.10
2q8mB01,3.30.540.10
1r6vA02,3.30.70.80
1m32D01,3.90.1150.10
3j7aH02,1.20.5.2650
2cn2C02,2.130.10.10
5o74J00,3.40.50.300
4mtxB00,1.10.287.130
4e45B01,1.20.5.4980
3fmfC00,3.40.50.300
2fefB01,1.20.1440.70
4h0oA02,3.30.420.40
4l5tB01,2.40.50.140
3kdyB01,1.10.275.10
4fpdA00,1.20.1070.10
4n9fO01,1.20.1310.10
4x3eA00,2.130.10.10
3ry3A01,3.40.190.10
1q8pA00,2.60.120.200
4gazA00,2.60.120.650
2g4kA00,1.10.4080.10
3kd1E04,1.10.287.690
5a5hE00,1.20.1050.130
4g2nA02,3.40.50.720
5macA02,3.20.20.110
1hcrA00,1.10.10.60
1rkqA02,3.30.1240.10
1jtqA00,3.30.572.10
2w4rC00,2.170.150.30
3mqgC01,2.160.10.10
4gw3A00,3.40.50.1820
1nlzF01,3.30.450.90
2l06A00,1.10.3130.20
2hf6A00,3.30.450.60
4p29A02,1.25.40.650
4ybqC00,2.60.40.10
2rurA00,3.10.50.40
3tj4A02,3.20.20.120
4ueqT00,1.10.645.10
2yvhA00,1.10.357.10
6gg7A02,3.30.360.10
3bjqD00,3.90.1690.10
2v69M00,3.30.190.10
3dqnA00,2.40.155.10
1ppzA01,2.40.10.10
2p0iD02,3.20.20.120
3ek1A02,3.40.309.10
3mt1B02,3.20.20.10
3vavH00,3.20.20.60
3r89A00,3.20.20.70
3tqsA02,1.10.8.100
5wwcB00,2.30.30.610
2hlcA01,2.40.10.10
5j2oA00,2.40.155.10
2k9pA00,1.10.287.920
4m63C03,3.90.640.10
6nptA02,1.10.510.10
3n5mB02,3.40.640.10
2lwxA00,1.10.8.840
5eo3A00,3.30.1330.30
1ujpA00,3.20.20.70
5wkrA01,3.50.70.10
3czpA01,3.40.50.300
1vkvB01,3.30.428.10
1gkrC02,3.20.20.140
1oo0B00,3.30.70.330
2z2iA00,3.40.50.1470
4e1jB02,3.30.420.40
4n4yA00,1.20.210.10
5ax2A00,3.10.660.10
1auxA01,3.30.1490.20
2ehbA00,1.10.238.10
5l0kB04,3.40.570.10
1lurA00,2.70.98.10
3lm4A01,3.10.180.10
3p05B01,1.10.375.10
3l35A00,1.20.5.170
2e7nA00,1.20.920.10
5ycbA00,3.40.50.300
5nw8A01,1.10.510.10
4op9A00,3.10.270.10
1bafH01,2.60.40.10
1je3A01,3.30.110.40
6a2rE00,2.10.109.10
4ktwA00,3.30.420.10
4jkmA03,3.20.20.80
1b6lB00,2.40.70.10
3edtH00,1.25.40.10
3ajiC00,1.25.40.20
3myvA01,1.25.40.390
2pqfC00,3.90.228.10
6jghA00,2.40.155.10
1l71A00,1.10.530.40
3aevA02,1.10.150.190
4nprB00,2.60.120.180
3swvA01,1.10.220.20
4jtlB00,3.20.20.70
3ppxA00,3.40.50.410
2vqqA00,3.40.800.20
1azlA00,3.40.50.360
3o0wA01,2.60.120.200
3v9fA02,2.130.10.10
1ia5A00,2.160.20.10
2jblH01,4.10.540.10
1flhA02,2.40.70.10
1gesA02,3.50.50.60
2gmlB02,3.30.70.1560
4extC00,3.30.900.10
4chgA00,3.40.50.1010
1cifA00,1.10.760.10
2rfrA00,3.10.450.50
3bwoE02,3.40.640.10
1r2iA00,1.10.437.10
4kejA00,2.80.10.50
3pntD00,1.25.40.520
1a1nA01,3.30.500.10
2g7uA02,3.30.450.40
1nlrA00,2.60.120.180
3r19A02,2.60.40.650
4pgtB02,1.20.1050.10
3p7xB00,3.40.30.10
4b4oG00,3.40.50.720
2hf3A03,3.90.640.10
3vl9B00,2.60.120.180
2j6eL02,2.60.40.10
3pssA00,2.160.20.80
4w6rP00,2.40.155.10
1mfqB00,3.30.56.30
6i2sB01,2.60.200.20
1iipA02,1.10.150.160
2dv3A01,3.40.1010.10
4i98C02,1.10.10.10
3p2mA00,3.40.50.1820
3u6gA00,2.60.60.60
4c99D00,2.10.220.10
4fioC02,3.30.1030.10
4jmjA00,3.90.190.10
4usaA02,1.10.150.120
4xrmA00,1.10.10.60
5dviA02,3.40.190.10
1jmfA00,3.30.572.10
1b08C00,3.10.100.10
3vk4B01,3.40.640.10
6nruI00,3.40.50.1240
6hcdD00,3.40.50.620
5ls9B00,1.20.1260.10
3l37A00,1.20.5.170
4m9rB00,3.40.50.1460
3jqoT00,2.60.40.2500
1bccA02,3.30.830.10
2q78B00,3.10.129.10
3vcxB01,3.30.720.120
2d3mA02,3.40.47.10
3o04A02,3.40.47.10
4u19A01,3.90.226.10
3f56B01,3.30.70.1710
4p7dA01,3.30.160.250
3bdeA00,3.30.70.100
1lwfB01,3.10.10.10
1qa9A00,2.60.40.10
4iytA00,2.70.240.10
4r84A01,2.60.40.3010
5guvA02,3.40.50.150
1u8vB03,1.20.140.10
4eclA02,3.20.20.10
3mxqD00,3.30.450.20
2gluA00,3.40.50.150
2qezA01,2.30.170.30
2rhaA00,1.10.357.10
2wr6A00,2.40.128.20
5t29L01,2.60.40.10
2vzsA03,3.20.20.80
3r84R00,6.10.280.160
1mooA00,3.10.200.10
3ghjA00,3.10.180.10
2ld7B00,1.20.1160.11
3ma2D00,3.40.390.10
4y8dA01,3.30.200.20
3ifsE01,3.40.50.10490
2hakH01,3.30.200.20
2yyrA00,3.30.40.10
5cecA01,3.40.710.10
3cc0C00,2.30.42.10
5v70A00,3.30.429.10
3oghA00,1.20.1260.10
4ge6A00,3.90.190.10
1l7yA00,3.10.20.90
2ygrA05,3.40.50.300
1b7jA00,3.90.1210.10
2ze6A01,3.40.50.300
3mi8D02,2.10.50.10
2k88A00,1.20.5.620
3d79A02,2.30.130.10
3miqA00,2.40.155.10
1vkzA02,3.30.1490.20
4wy0L00,3.20.20.70
3louD02,3.40.50.170
2r77A00,3.90.280.10
1x64A01,2.10.110.10
5gmqC01,2.60.40.10
4fm4K00,3.90.330.10
1sbfA00,2.60.120.200
6drwA02,1.10.510.10
1o6zA01,3.90.110.10
3fifB00,2.30.30.100
2hjwA01,3.40.50.20
4dxmD00,2.40.155.10
1gqgC02,2.60.120.10
3tdqB00,2.40.50.320
1brzA00,3.30.30.10
4uusE00,1.10.10.60
2q30C01,2.60.120.10
4akgA11,1.20.920.20
1e5kA00,3.90.550.10
1oheA01,3.90.190.10
5f38D01,3.40.47.10
2eqzA00,1.10.30.10
1hskA02,3.30.43.10
5kbpA03,2.60.40.2210
4dqoL01,2.60.40.10
5chnB01,2.60.40.10
1ty4B00,1.10.437.10
3olrA00,3.90.190.10
2ze0A02,3.90.400.10
3a3pA00,3.40.50.200
2cslE00,3.30.1330.40
3k2aB00,1.10.10.60
4micA02,3.40.50.2000
1ge4A00,1.10.530.10
3tq7B00,1.20.5.1430
4izjC00,3.30.230.110
2vcvA01,3.40.30.10
2coyA01,2.30.30.190
4l8nA01,2.30.42.10
2i0tH00,2.60.30.10
2cb9A02,6.10.300.10
3kzyA02,1.10.10.10
3nkdA02,1.20.120.920
5b54C02,3.40.50.1100
1vmcA00,2.40.50.40
4g2pB00,3.10.50.40
1ws3A00,3.10.270.10
6igeA00,2.60.175.20
5l0oA00,1.10.418.10
3hduC00,3.10.129.10
1im5A00,3.40.50.850
5u9pC00,3.40.50.720
1jvzB01,3.60.20.10
3ld7B00,2.60.320.10
1fi8D00,4.10.1230.10
1gd4A00,3.10.450.10
2psbA00,3.50.90.10
2ql3K01,3.40.190.10
3qmaA00,1.10.490.10
4kw8A00,2.40.155.10
2ymqB01,3.40.50.1000
4usaA01,3.10.20.30
1mluA00,1.10.490.10
4h1zA02,3.20.20.120
2xmmA00,3.30.70.100
1hyuA02,3.40.30.10
4ianA01,3.30.200.20
5vfbA01,3.20.20.360
2hegB00,3.40.50.1000
1e18A01,3.40.50.740
2ynvA00,3.60.15.10
1ibcB00,3.30.70.1470
1hvfA01,1.10.220.10
5cilH01,2.60.40.10
2hlfB00,1.10.3080.10
3zhiA00,1.10.260.40
1gf0A00,1.10.530.10
1jnsA00,3.10.50.40
1mtyB00,1.10.620.20
4g1qA03,3.30.70.270
3w1hA02,3.40.640.10
3uhdA00,1.10.490.10
4qtzA00,3.40.50.720
3heiA00,2.60.120.260
2r2cA00,2.60.40.10
2b3hA00,3.90.230.10
3vsyB00,3.10.450.50
4q0fB00,3.30.720.210
1uwaR02,3.20.20.110
5jqwA02,3.30.1490.20
3plnA03,3.40.50.720
4o1pD02,1.10.510.10
4b9gA00,2.60.40.3480
4xb3A03,2.60.40.1180
1qyaA02,3.10.310.10
3e8cD02,3.30.200.20
5b40E00,1.10.20.10
2yqyA00,1.20.120.450
5hn3A00,3.40.718.10
3vz6A00,3.50.7.10
4z11A01,1.10.1280.10
2hz7A02,3.90.800.10
2e3lA00,3.90.1460.10
3lh3H02,2.40.10.10
4wnyA00,3.40.50.620
2qrjA02,3.40.50.720
2ww8A03,3.40.50.410
4durB01,3.50.4.10
5ibxB00,3.20.20.70
2ovjA00,1.10.555.10
4pagA03,3.40.50.1980
4bc3B01,3.30.420.40
2vdhB02,3.20.20.110
1fujA02,2.40.10.10
4cyiG02,1.20.5.5160
1m40A00,3.40.710.10
3uipA00,3.10.110.10
2gn0D02,3.40.50.1100
2v6bB01,3.40.50.720
4qcfA00,3.20.20.80
1cf7B00,1.10.10.10
1pn3A01,3.40.50.2000
6f4vA01,3.30.497.10
3h28C00,3.50.50.100
4rudA00,2.10.60.10
4o6rA01,3.40.605.10
4fblB00,3.40.50.1820
1zt3A00,4.10.800.10
2wa7A01,1.10.418.10
4dniA02,2.40.50.140
2k4bA00,1.10.10.10
2w2cH00,3.10.450.50
1yojA01,3.30.200.20
1fl7D00,2.10.90.10
2d8xA00,2.10.110.10
3go5A02,2.40.50.140
3d3bJ00,3.30.70.600
3lnnA01,2.40.420.20
2x48A00,1.10.10.60
3h3xQ00,1.10.645.10
4qhuB01,2.60.40.10
3swqA02,3.65.10.10
2x9xA03,2.60.40.10
5m99A01,3.20.20.80
1cp0A00,1.10.490.10
1w2wN00,3.40.50.10470
1b7iA00,3.90.1210.10
1ir1S00,3.30.190.10
4d9jA03,1.10.10.180
4kngM00,2.10.220.10
3g7fM02,1.20.85.10
5macC02,3.20.20.110
6hmtA00,1.20.190.20
6c08B02,2.60.40.10
1rktA01,1.10.10.60
5kz6A00,3.20.20.80
1q5nA01,1.10.275.10
5necB01,2.170.130.10
4ae9B01,1.10.510.10
1b33D00,1.10.490.20
3lynB00,1.20.150.10
2wtvD02,1.10.510.10
5dhdA00,2.60.40.290
2dq7X02,1.10.510.10
3ibrB03,3.30.450.270
3mnoA00,1.10.565.10
5xrmA00,2.60.120.200
1a2fA02,1.10.420.10
4axaA01,1.10.510.10
3dtyA01,3.40.50.720
2oap102,3.40.50.300
3oaaG01,1.10.287.80
1tg7A05,2.60.120.260
4rnlC00,2.70.98.10
1nafA02,1.20.58.160
3s2eA01,3.90.180.10
4j8mA02,1.10.510.10
3zxgB01,2.60.120.980
1v9cB00,3.40.50.10230
3r84T00,6.10.280.160
4xtoC00,1.20.1070.10
2l9vA00,1.10.10.440
2w7yB02,3.40.190.10
5wynA03,2.30.42.10
4v2uA01,3.40.50.11120
5c9gD01,3.90.226.10
2cduA01,3.50.50.60
4a2rA00,3.20.20.70
1s4nB00,3.90.550.10
1zcaA02,1.10.400.10
3oupA00,2.160.10.10
4ujfL00,1.10.10.10
3brvB00,1.20.5.390
5xlyB00,2.40.10.220
5hl6B00,3.30.450.40
1rl0A01,3.40.420.10
4whxF02,3.20.10.10
3mkxD00,1.20.5.1700
4a17N00,3.100.10.10
2ggmA01,1.10.238.10
1jtkA00,3.40.140.10
3bxbF00,2.40.155.10
2c2bC01,3.40.50.1100
4gdhB00,3.40.50.880
3ehmA01,1.25.40.390
5xg5A00,2.80.10.50
2d96A01,1.10.533.10
4z6tA02,3.10.180.10
4l78A04,3.40.50.880
2d8uA01,3.30.160.60
3usuE00,2.60.120.200
2grmC02,1.25.40.400
3hywE00,3.50.50.100
5t44A00,1.10.2000.10
2jvuA00,2.60.40.2290
2qjwC00,3.40.50.1820
5e3qA01,3.30.70.2010
2dltA00,2.60.40.10
4f78A01,3.30.200.180
1gvwA01,2.40.70.10
5uu6B00,3.40.109.10
5thwA02,3.30.70.360
2ogeB01,3.40.640.10
2kaeA00,3.30.50.10
1wkiA01,3.90.1170.10
1yxqB01,3.30.420.40
4mafA01,3.10.400.10
1u2xB02,3.30.1110.20
3nqaA00,3.20.20.70
1hmrA00,2.40.128.20
2x9aB00,3.30.1150.10
4ehzB02,1.10.510.10
1qojA00,4.10.860.10
5vriC00,3.20.20.140
2hr3D03,1.10.287.100
4h88H02,2.60.40.10
3tkfA00,3.20.20.70
1xm3B00,3.20.20.70
2df5A00,3.40.630.20
3fhdA01,1.20.120.860
4ii2A01,3.50.50.80
5jeaB00,3.30.230.70
1mx0A03,3.30.230.10
4ceiA05,1.10.486.10
5ti1A01,2.30.30.230
4d3aA03,3.90.1230.10
5iduC03,1.20.140.10
5ig4E00,3.10.450.50
5zpaB03,2.70.98.20
5exbO00,2.40.155.10
1g4vA02,3.40.640.10
3agrA02,3.30.420.540
3pvzB00,3.40.50.720
2nvmA00,3.30.310.110
5h94A02,2.60.40.10
4x6rA01,1.10.510.10
5vrbA02,3.40.50.970
6n9wB02,3.40.50.300
3ggoB02,1.10.3660.10
1uagA02,3.40.1190.10
3jb9Z00,2.30.30.100
2kqsA00,3.10.20.90
2w90A02,1.10.1040.10
3tgyA00,1.10.640.10
3ht4F01,3.90.1150.60
2kslA00,1.10.2010.20
3sbfA02,3.20.20.120
4nn7C02,2.60.40.10
1ysjA02,3.30.70.360
2uyjB00,3.30.1330.40
3on7B00,2.60.120.330
4rzhA00,3.40.50.720
2w5oA00,2.120.10.10
3bioA02,3.30.360.10
3k2oA01,2.60.120.650
3opsB01,3.30.390.10
4uuwA03,3.90.950.20
5l6hA05,1.10.10.2660
4dk7C00,1.10.565.10
1gmnB01,3.50.4.10
2hd3E00,2.40.50.220
4o0mA02,3.40.50.300
4qgpA00,1.10.287.1080
4rvnB01,3.40.50.12780
2cagA00,2.40.180.10
3onxB00,1.20.58.1540
1uzhB01,3.30.70.150
3eg7F00,3.40.630.30
4ptuB01,2.60.40.10
4e22A00,3.40.50.300
2db1A01,3.30.70.330
3cjkA00,3.30.70.100
2xdrA01,3.40.605.10
1fzrA00,3.40.91.30
1gz0B02,3.40.1280.10
2fssA01,3.40.50.720
1dl5A02,3.55.20.10
2hf8B00,3.40.50.300
2kt0A01,1.10.10.60
2px0A01,1.20.120.1380
4zc8B00,3.40.50.1970
2whdA02,3.50.50.60
2p2jA02,3.30.300.30
4k92B00,1.25.10.10
2bc0A01,3.50.50.60
2zbaA02,3.30.559.10
2ggoA02,2.160.10.10
6edbB00,1.10.30.10
5cbnA02,1.20.5.420
3f2gA00,3.30.450.410
2wmmA02,3.30.70.3500
3mhsA01,3.30.40.10
3c6fA01,3.30.240.20
2a8xB02,3.50.50.60
5gxgA00,1.10.630.10
2jgiA00,3.40.50.1820
6bh7A00,3.20.20.140
1qtqA04,3.90.800.10
3nnkP01,3.40.640.10
3otaK00,3.90.470.20
3w1jJ02,3.40.640.10
6i5aA00,1.20.120.70
1gmeB00,2.60.40.790
3k7aM01,1.10.472.10
3updA01,3.40.50.1370
4dfeA01,3.40.47.10
4jr9A00,1.20.1250.20
3l6aA01,1.25.40.180
1pqmA00,1.10.530.40
1t2kD00,1.20.5.170
3hg0D00,1.25.40.20
2lckA00,1.50.40.10
6i5nE00,3.10.20.90
3m4vB00,1.10.630.10
2l6hA00,1.20.120.330
1hyeA02,3.90.110.10
2ek5B00,1.10.10.10
2zuoA10,3.30.479.30
2b10B00,1.10.760.10
4pbvE02,2.60.40.10
4yb6A02,3.40.190.10
5k2lA00,3.10.350.10
2d5hA02,2.60.120.10
2jbvB01,3.50.50.60
2jtiB00,1.10.760.10
2xkoC01,2.30.30.660
3fduA02,1.10.12.10
2xppA00,1.20.930.10
3ug9A03,6.20.370.80
2zelB00,3.40.630.10
4mh1B00,2.140.10.10
3exiA00,3.40.50.970
5a0yD02,3.30.70.470
5sxrA01,1.10.520.10
5bv2P02,1.20.1370.20
5cgqB01,3.40.50.1100
4lqxA00,1.20.910.10
2ybgA00,2.60.40.720
6a6tA02,3.30.9.10
5e3sA02,3.30.810.10
5jikB02,2.60.40.10
1ghdB01,3.60.20.10
3latA00,3.40.80.10
3gu4A01,3.30.200.20
3qo6C01,2.40.10.10
1nkdA00,1.10.287.230
2xvfC02,3.50.50.60
5ofjA00,3.20.20.80
1p0kA00,3.20.20.70
4jy5H01,2.60.40.10
4jdmA01,6.20.30.10
2claA00,3.30.559.10
1lyfA00,1.10.530.40
3t9xB02,3.40.190.10
4a4pA02,1.10.1000.11
4a4zA02,3.40.50.300
3zflA01,3.40.30.10
5yhqA00,2.60.120.20
5dckB00,1.10.1200.30
4qlrB00,2.60.40.10
4n14A00,2.130.10.10
3bbyA02,1.20.1050.10
4i3yA01,3.30.540.10
3pvtA00,1.20.1260.10
3kacB00,3.10.50.40
1ibuB00,3.50.20.10
1jmiA00,3.30.572.10
4l3nA01,3.30.70.1840
3opcA01,1.20.58.300
2xayB02,3.20.70.20
4qulA00,3.40.50.1460
3ai4A00,2.40.155.10
2lceA01,3.30.160.60
1ng4A02,3.30.9.10
2pnkF02,1.10.2020.10
5bq2A02,3.65.10.10
2lqnA01,3.30.505.10
3o2dL01,2.60.40.10
2d4xA00,1.20.1330.10
3p7mA02,3.90.110.10
3k6aF00,3.40.980.10
1zh5B01,1.10.10.10
4j4zA00,3.40.220.10
3a8jF00,2.40.50.100
5yt3D02,1.10.510.10
2af4C02,3.40.50.10750
3pxgC02,3.40.50.300
4wbbB02,3.30.200.20
2mj7A00,3.30.310.10
6fsmA01,3.10.170.10
3oitB02,3.40.47.10
1wkcA00,3.40.50.10420
1cfbA02,2.60.40.10
3lubF01,3.40.50.10310
2xfvA00,3.10.260.30
5szpA01,2.60.40.60
4zevA02,3.30.1240.10
1wlxA01,1.20.58.60
3k2mC00,2.60.40.10
3k6sD05,2.10.25.10
1wywB00,3.10.20.90
4ts4A02,3.10.25.10
4rv5B02,3.40.50.2300
2o4dA00,1.20.1290.10
1vrbD01,2.60.120.650
2w7vB00,3.30.1360.100
4lvqA02,3.40.190.10
3iqjA00,1.20.190.20
1siyA00,1.10.110.10
5m99A02,3.90.400.10
4bpeY02,1.20.5.2650
4yf4A00,3.40.1050.10
1kxpD04,1.10.246.10
2p5oB04,1.20.1280.300
1ghoN05,2.70.98.10
2np3A00,1.10.357.10
5fcxA00,1.10.2090.10
5mjaB02,1.10.510.10
3t1iB01,3.60.21.10
2a06A02,3.30.830.10
2re7A00,2.30.110.10
2i32A00,2.60.40.1490
3t5pA02,2.60.200.40
4jnzA00,3.20.20.220
1xccD01,3.40.30.10
3iylW01,3.90.1810.10
1jhfB00,2.10.109.10
3u61A03,1.10.8.700
4hpvB02,3.30.300.340
4dgwB01,1.10.10.790
4ltaA00,2.60.120.10
1od2B01,3.90.226.10
4ga2A00,1.25.40.10
2oayA02,2.30.39.10
1xzpB00,3.30.1360.120
1zxoC01,3.30.420.40
3q9nD00,1.25.40.20
1s1mA01,3.40.50.300
4nbxB00,2.60.40.10
3r1xC02,3.30.420.310
1rqbA01,3.20.20.70
2pz0B00,3.20.20.190
1m5qL01,2.30.30.100
4u6dA00,2.115.10.20
3g0tA01,3.90.1150.100
4e7fA02,3.65.10.10
2jetB00,2.40.10.10
2iu8C02,2.160.10.10
3wl4B00,3.40.50.10320
1fjmB00,3.60.21.10
3bwgB02,3.40.1410.10
